       0.0,       0.0,       nan,       nan
       0.0,       nan,       nan,       0.0
       0.0,       0.0,       0.4,       0.4
       0.0,       0.0,       1.1,       0.0
       0.0,       0.0,       0.0,       0.0
       0.0,       0.1,       0.1,       0.0
       0.0,       0.1,       0.1,       0.0
       0.0,       0.0,       nan,       nan
       0.0,       0.0,       0.1,       0.0
       0.0,       nan,       nan,       0.0
       0.0,       0.0,       0.0,       0.0
       0.0,       0.0,       0.0,       0.0
